"Time (ms)","Recording (a.u.)"
1.650062502E1,-5.572852679E-3
1.652145915E1,-6.035818718E-3
1.654229327E1,-6.404714193E-3
1.656312739E1,-6.708806381E-3
1.658396151E1,-6.759978831E-3
1.660479564E1,-6.525249220E-3
1.662562976E1,-5.818242207E-3
1.664646388E1,-4.350657575E-3
1.666729800E1,-2.362395404E-3
1.668813213E1,-2.742668730E-4
1.670896625E1,1.680996851E-3
1.672980037E1,3.395068692E-3
1.675063449E1,5.009057932E-3
1.677146862E1,6.626646034E-3
1.679230274E1,8.170980960E-3
1.681313686E1,9.343521670E-3
1.683397098E1,9.829570539E-3
1.685480511E1,9.820403531E-3
1.687563923E1,9.764623828E-3
1.689647335E1,9.907130152E-3
1.691730747E1,9.969789535E-3
1.693814160E1,9.520413354E-3
1.695897572E1,8.596390486E-3
1.697980984E1,7.541188970E-3
1.700064396E1,6.618114188E-3
1.702147809E1,5.724320654E-3
1.704231221E1,4.583820701E-3
1.706314633E1,3.139474429E-3
1.708398045E1,1.605284517E-3
1.710481458E1,7.063051453E-5
1.712564870E1,-1.551408437E-3
1.714648282E1,-3.028419567E-3
1.716731694E1,-4.103525542E-3
1.718815107E1,-4.934725352E-3
1.720898519E1,-5.840617232E-3
1.722981931E1,-6.758835167E-3
1.725065343E1,-7.181455381E-3
1.727148756E1,-6.996867247E-3
1.729232168E1,-6.677394733E-3
1.731315580E1,-6.536837667E-3
1.733398992E1,-6.346468814E-3
1.735482405E1,-5.826265551E-3
1.737565817E1,-5.302034784E-3
1.739649229E1,-5.211169831E-3
1.741732641E1,-5.423145369E-3
1.743816054E1,-5.418447312E-3
1.745899466E1,-5.016487092E-3
1.747982878E1,-4.534883425E-3
1.750066290E1,-4.060538486E-3
1.752149703E1,-3.420264926E-3
1.754233115E1,-2.606944181E-3
1.756316527E1,-1.972901169E-3
1.758399939E1,-1.717548119E-3
1.760483352E1,-1.489817630E-3
1.762566764E1,-1.189484727E-3
1.764650176E1,-1.104086055E-3
1.766733588E1,-1.358286827E-3
1.768817001E1,-1.616225461E-3
1.770900413E1,-1.477135578E-3
1.772983825E1,-1.154873404E-3
1.775067237E1,-9.726475109E-4
1.777150650E1,-9.233700694E-4
1.779234062E1,-1.013353700E-3
1.781317474E1,-1.262239181E-3
1.783400886E1,-1.556457253E-3
1.785484299E1,-1.757196733E-3
1.787567711E1,-1.896315254E-3
1.789651123E1,-2.326244721E-3
1.791734535E1,-3.250788199E-3
1.793817948E1,-4.391344264E-3
1.795901360E1,-5.512811244E-3
1.797984772E1,-6.433719769E-3
1.800068184E1,-7.073574699E-3
1.802151597E1,-7.651614025E-3
1.804235009E1,-8.298593573E-3
1.806318421E1,-9.033310227E-3
1.808401833E1,-9.422969073E-3
1.810485246E1,-8.961100131E-3
1.812568658E1,-7.908168249E-3
1.814652070E1,-6.720018573E-3
1.816735482E1,-5.768532865E-3
1.818818895E1,-5.031617358E-3
1.820902307E1,-4.180195741E-3
1.822985719E1,-3.169079544E-3
1.825069131E1,-1.968252938E-3
1.827152544E1,-7.478969055E-4
1.829235956E1,2.508741454E-4
1.831319368E1,1.134588616E-3
1.833402780E1,2.051759278E-3
1.835486193E1,3.081677016E-3
1.837569605E1,4.222901072E-3
1.839653017E1,5.383205600E-3
1.841736429E1,6.493847352E-3
1.843819842E1,7.646162063E-3
1.845903254E1,8.810676634E-3
1.847986666E1,9.659431875E-3
1.850070078E1,9.913998656E-3
1.852153491E1,9.617319331E-3
1.854236903E1,9.320043959E-3
1.856320315E1,9.434189647E-3
1.858403727E1,9.780717082E-3
1.860487140E1,9.975577705E-3
1.862570552E1,9.575266391E-3
1.864653964E1,8.591688238E-3
1.866737376E1,7.583307102E-3
1.868820789E1,7.000211626E-3
1.870904201E1,6.813140586E-3
1.872987613E1,6.535395049E-3
1.875071025E1,5.704736337E-3
1.877154438E1,4.389833659E-3
1.879237850E1,3.015570343E-3
1.881321262E1,1.910237828E-3
1.883404674E1,1.204646891E-3
1.885488087E1,5.852846080E-4
1.887571499E1,-3.874936083E-4
1.889654911E1,-1.710070530E-3
1.891738323E1,-3.015474416E-3
1.893821736E1,-3.712234087E-3
1.895905148E1,-3.716469277E-3
1.897988560E1,-3.633209504E-3
1.900071972E1,-3.841739148E-3
1.902155385E1,-4.172943532E-3
1.904238797E1,-4.234573338E-3
1.906322209E1,-3.785393666E-3
1.908405621E1,-2.855885075E-3
1.910489034E1,-1.743287197E-3
1.912572446E1,-8.218679577E-4
1.914655858E1,-2.630060480E-4
1.916739270E1,1.458918996E-4
1.918822683E1,8.523409488E-4
1.920906095E1,1.947498880E-3
1.922989507E1,3.141069319E-3
1.925072919E1,4.240374546E-3
1.927156332E1,5.343750585E-3
1.929239744E1,6.547720172E-3
1.931323156E1,7.633531000E-3
1.933406568E1,8.413044736E-3
1.935489981E1,8.779168129E-3
1.937573393E1,8.671611547E-3
1.939656805E1,8.321881294E-3
1.941740217E1,7.686243858E-3
1.943823630E1,6.526520476E-3
1.945907042E1,5.055119283E-3
1.947990454E1,3.491511568E-3
1.950073866E1,1.911251689E-3
1.952157279E1,3.176971804E-4
1.954240691E1,-1.309353625E-3
1.956324103E1,-2.848047297E-3
1.958407515E1,-4.389229231E-3
1.960490928E1,-5.920415744E-3
1.962574340E1,-7.158200257E-3
1.964657752E1,-7.989189588E-3
1.966741164E1,-8.536759764E-3
1.968824577E1,-9.151972830E-3
1.970907989E1,-9.892323054E-3
1.972991401E1,-1.042034850E-2
1.975074813E1,-1.049777493E-2
1.977158226E1,-1.015616301E-2
1.979241638E1,-9.433672763E-3
1.981325050E1,-8.313138969E-3
1.983408462E1,-7.005508989E-3
1.985491875E1,-5.519281607E-3
1.987575287E1,-3.758300794E-3
1.989658699E1,-1.844677259E-3
1.991742111E1,1.288643107E-4
1.993825524E1,1.976008993E-3
1.995908936E1,3.470500000E-3
1.997992348E1,4.476694390E-3
2.000075760E1,5.048158579E-3
2.002159173E1,5.291793495E-3
2.004242585E1,5.157743581E-3
2.006325997E1,4.795457236E-3
2.008409409E1,4.435713403E-3
2.010492822E1,3.984613344E-3
2.012576234E1,3.309939988E-3
2.014659646E1,2.476755995E-3
2.016743058E1,1.581312274E-3
2.018826471E1,6.184385857E-4
2.020909883E1,-7.296477561E-4
2.022993295E1,-2.731411951E-3
2.025076707E1,-5.000003614E-3
2.027160120E1,-6.879762281E-3
2.029243532E1,-8.212863468E-3
2.031326944E1,-9.395912290E-3
2.033410356E1,-1.057018712E-2
2.035493769E1,-1.142731588E-2
2.037577181E1,-1.183394529E-2
2.039660593E1,-1.199191436E-2
2.041744005E1,-1.212342642E-2
2.043827418E1,-1.207018271E-2
2.045910830E1,-1.152909547E-2
2.047994242E1,-1.060169749E-2
2.050077654E1,-9.552543983E-3
2.052161067E1,-8.373046294E-3
2.054244479E1,-7.031589281E-3
2.056327891E1,-5.845861509E-3
2.058411303E1,-5.012016743E-3
2.060494716E1,-4.300963134E-3
2.062578128E1,-3.470707219E-3
2.064661540E1,-2.490191255E-3
2.066744952E1,-1.725798007E-3
2.068828365E1,-1.424491638E-3
2.070911777E1,-1.253157388E-3
2.072995189E1,-9.200639324E-4
2.075078601E1,-3.503396874E-4
2.077162014E1,3.539225145E-4
2.079245426E1,1.019394142E-3
2.081328838E1,1.483367523E-3
2.083412250E1,1.512816874E-3
2.085495663E1,1.340642106E-3
2.087579075E1,1.393664395E-3
2.089662487E1,1.533061499E-3
2.091745899E1,1.248989720E-3
2.093829312E1,4.555413325E-4
2.095912724E1,-3.223925014E-4
2.097996136E1,-8.341002977E-4
2.100079548E1,-1.147529576E-3
2.102162961E1,-1.238627359E-3
2.104246373E1,-1.173793571E-3
2.106329785E1,-1.260461519E-3
2.108413197E1,-1.779484563E-3
2.110496610E1,-2.537305467E-3
2.112580022E1,-3.189120907E-3
2.114663434E1,-3.634205554E-3
2.116746846E1,-4.096712917E-3
2.118830259E1,-4.762517288E-3
2.120913671E1,-5.440962035E-3
2.122997083E1,-5.989716854E-3
2.125080495E1,-6.366641261E-3
2.127163908E1,-6.472986192E-3
2.129247320E1,-6.224684417E-3
2.131330732E1,-5.712619051E-3
2.133414144E1,-5.151352379E-3
2.135497557E1,-4.655417986E-3
2.137580969E1,-4.224772099E-3
2.139664381E1,-3.780326108E-3
2.141747793E1,-3.300938755E-3
2.143831206E1,-2.655038843E-3
2.145914618E1,-1.843955601E-3
2.147998030E1,-1.165812952E-3
2.150081442E1,-6.522157928E-4
2.152164855E1,-1.710582874E-4
2.154248267E1,4.313285754E-4
2.156331679E1,1.176840975E-3
2.158415091E1,1.758692088E-3
2.160498504E1,1.883638091E-3
2.162581916E1,1.524726162E-3
2.164665328E1,1.017666771E-3
2.166748740E1,6.514866836E-4
2.168832153E1,4.571860773E-4
2.170915565E1,2.772865701E-4
2.172998977E1,-2.838087094E-4
2.175082389E1,-1.380150672E-3
2.177165802E1,-2.807837678E-3
2.179249214E1,-4.179417156E-3
2.181332626E1,-5.221603904E-3
2.183416038E1,-6.043492351E-3
2.185499451E1,-6.759150419E-3
2.187582863E1,-7.394107059E-3
2.189666275E1,-7.942102849E-3
2.191749687E1,-8.347533643E-3
2.193833100E1,-8.564704098E-3
2.195916512E1,-8.612419479E-3
2.197999924E1,-8.649509400E-3
2.200083336E1,-8.759997785E-3
2.202166749E1,-8.930739947E-3
2.204250161E1,-9.140495211E-3
2.206333573E1,-9.314933792E-3
2.208416985E1,-9.473585524E-3
2.210500398E1,-9.647222236E-3
2.212583810E1,-9.650503285E-3
2.214667222E1,-9.301271290E-3
2.216750634E1,-8.732098155E-3
2.218834047E1,-8.296530694E-3
2.220917459E1,-8.047449403E-3
2.223000871E1,-7.538931444E-3
2.225084283E1,-6.559309550E-3
2.227167696E1,-5.537104793E-3
2.229251108E1,-4.884115420E-3
2.231334520E1,-4.361415282E-3
2.233417932E1,-3.694883548E-3
2.235501345E1,-3.163258545E-3
2.237584757E1,-2.733908361E-3
2.239668169E1,-2.039339859E-3
2.241751581E1,-1.124192262E-3
2.243834994E1,-3.024258476E-4
2.245918406E1,2.477413800E-4
2.248001818E1,6.399781560E-4
2.250085231E1,1.009756932E-3
2.252168643E1,1.472336706E-3
2.254252055E1,1.967270626E-3
2.256335467E1,2.157700481E-3
2.258418880E1,1.878740499E-3
2.260502292E1,1.081513357E-3
2.262585704E1,4.227552563E-5
2.264669116E1,-7.460213383E-4
2.266752529E1,-1.387886936E-3
2.268835941E1,-2.223098651E-3
2.270919353E1,-3.335412592E-3
2.273002765E1,-4.596520215E-3
2.275086178E1,-5.716447253E-3
2.277169590E1,-6.470608525E-3
2.279253002E1,-6.725187879E-3
2.281336414E1,-6.543871015E-3
2.283419827E1,-6.332112476E-3
2.285503239E1,-6.524417084E-3
2.287586651E1,-7.086887490E-3
2.289670063E1,-7.480450906E-3
2.291753476E1,-7.317909971E-3
2.293836888E1,-6.766605191E-3
2.295920300E1,-6.121814251E-3
2.298003712E1,-5.444376729E-3
2.300087125E1,-4.667812027E-3
2.302170537E1,-3.556698794E-3
2.304253949E1,-1.857117517E-3
2.306337361E1,2.692545531E-4
2.308420774E1,2.151690423E-3
2.310504186E1,3.153753467E-3
2.312587598E1,3.483236302E-3
2.314671010E1,3.866520245E-3
2.316754423E1,4.589638673E-3
2.318837835E1,5.279321689E-3
2.320921247E1,5.490474403E-3
2.323004659E1,5.266076885E-3
2.325088072E1,4.979326390E-3
2.327171484E1,4.897529725E-3
2.329254896E1,4.860418849E-3
2.331338308E1,4.650407471E-3
2.333421721E1,4.290227778E-3
2.335505133E1,3.795983270E-3
2.337588545E1,3.124626586E-3
2.339671957E1,2.277254127E-3
2.341755370E1,1.383284340E-3
2.343838782E1,4.176723014E-4
2.345922194E1,-6.359352847E-4
2.348005606E1,-1.577802468E-3
2.350089019E1,-2.467518672E-3
2.352172431E1,-3.518189769E-3
2.354255843E1,-4.725385457E-3
2.356339255E1,-5.684625823E-3
2.358422668E1,-5.985613912E-3
2.360506080E1,-5.860845558E-3
2.362589492E1,-5.638080649E-3
2.364672904E1,-5.204330198E-3
2.366756317E1,-4.396264441E-3
2.368839729E1,-3.408686491E-3
2.370923141E1,-2.514832420E-3
2.373006553E1,-1.622974174E-3
2.375089966E1,-6.711577298E-4
2.377173378E1,1.339935989E-4
2.379256790E1,5.915435613E-4
2.381340202E1,8.618879947E-4
2.383423615E1,1.445760252E-3
2.385507027E1,2.448198153E-3
2.387590439E1,3.489586757E-3
2.389673851E1,4.413840361E-3
2.391757264E1,5.532174837E-3
2.393840676E1,6.941517815E-3
2.395924088E1,8.088734932E-3
2.398007500E1,8.442481980E-3
2.400090913E1,8.130637929E-3
2.402174325E1,7.709405385E-3
2.404257737E1,7.429298013E-3
2.406341149E1,7.191182114E-3
2.408424562E1,6.808326114E-3
2.410507974E1,6.048075855E-3
2.412591386E1,4.943633918E-3
2.414674798E1,3.813758725E-3
2.416758211E1,2.951835049E-3
2.418841623E1,2.220371505E-3
2.420925035E1,1.198593643E-3
2.423008447E1,-2.761221258E-4
2.425091860E1,-1.912321546E-3
2.427175272E1,-3.248952329E-3
2.429258684E1,-4.237672314E-3
2.431342096E1,-5.036260933E-3
2.433425509E1,-5.835148506E-3
2.435508921E1,-6.889218464E-3
2.437592333E1,-8.072046563E-3
2.439675745E1,-9.023802355E-3
2.441759158E1,-9.496096522E-3
2.443842570E1,-9.491665289E-3
2.445925982E1,-9.363859892E-3
2.448009394E1,-9.405965917E-3
2.450092807E1,-9.350830689E-3
2.452176219E1,-8.703794330E-3
2.454259631E1,-7.432159968E-3
2.456343043E1,-5.887976848E-3
2.458426456E1,-4.466783255E-3
2.460509868E1,-3.395473119E-3
2.462593280E1,-2.596092410E-3
2.464676692E1,-1.806953922E-3
2.466760105E1,-7.824459462E-4
2.468843517E1,3.342259442E-4
2.470926929E1,1.264835126E-3
2.473010341E1,1.970458310E-3
2.475093754E1,2.492757281E-3
2.477177166E1,3.023711266E-3
2.479260578E1,3.355130088E-3
2.481343990E1,3.233753610E-3
2.483427403E1,3.116791137E-3
2.485510815E1,3.240934573E-3
2.487594227E1,3.348867642E-3
2.489677639E1,3.046658123E-3
2.491761052E1,2.356662182E-3
2.493844464E1,1.821199665E-3
2.495927876E1,1.613378758E-3
2.498011288E1,1.499850419E-3
2.500094701E1,1.125297626E-3
2.502178113E1,3.975107393E-4
2.504261525E1,-3.474219120E-4
2.506344937E1,-8.123413427E-4
2.508428350E1,-9.259340004E-4
2.510511762E1,-6.733586779E-4
2.512595174E1,-3.019836731E-5
2.514678586E1,7.120299852E-4
2.516761999E1,1.164642861E-3
2.518845411E1,1.219765167E-3
2.520928823E1,1.011622604E-3
2.523012235E1,8.019555826E-4
2.525095648E1,7.115158951E-4
2.527179060E1,7.674897788E-4
2.529262472E1,9.239033679E-4
2.531345884E1,1.064787852E-3
2.533429297E1,1.216074917E-3
2.535512709E1,1.594986301E-3
2.537596121E1,2.316585276E-3
2.539679533E1,3.137282794E-3
2.541762946E1,3.907269798E-3
2.543846358E1,4.665227607E-3
2.545929770E1,5.290386267E-3
2.548013182E1,5.547150970E-3
2.550096595E1,5.453707650E-3
2.552180007E1,5.417022854E-3
2.554263419E1,5.660608411E-3
2.556346831E1,6.024922244E-3
2.558430244E1,6.236625835E-3
2.560513656E1,6.327153649E-3
2.562597068E1,6.701043341E-3
2.564680480E1,7.403581869E-3
2.566763893E1,7.949223742E-3
2.568847305E1,7.831517607E-3
2.570930717E1,7.124346215E-3
2.573014129E1,6.369045004E-3
2.575097542E1,5.872592330E-3
2.577180954E1,5.547973327E-3
2.579264366E1,5.073616281E-3
2.581347778E1,4.249064252E-3
2.583431191E1,3.031439614E-3
2.585514603E1,1.519172918E-3
2.587598015E1,5.863665137E-6
2.589681427E1,-1.333484543E-3
2.591764840E1,-2.393728355E-3
2.593848252E1,-3.156287828E-3
2.595931664E1,-3.709475044E-3
2.598015076E1,-4.174656235E-3
2.600098489E1,-4.638385028E-3
2.602181901E1,-4.925189540E-3
2.604265313E1,-4.993483424E-3
2.606348725E1,-4.960497376E-3
2.608432138E1,-4.796161316E-3
2.610515550E1,-4.423770122E-3
2.612598962E1,-3.877101932E-3
2.614682374E1,-3.380993148E-3
2.616765787E1,-3.004639409E-3
2.618849199E1,-2.581076697E-3
2.620932611E1,-1.688780496E-3
2.623016023E1,-6.762694102E-5
2.625099436E1,1.907710102E-3
2.627182848E1,3.781886073E-3
2.629266260E1,5.279174540E-3
2.631349672E1,6.508588325E-3
2.633433085E1,7.602672558E-3
2.635516497E1,8.459571749E-3
2.637599909E1,9.086055681E-3
2.639683321E1,9.358379990E-3
2.641766734E1,9.492872283E-3
2.643850146E1,9.775729850E-3
2.645933558E1,1.003182866E-2
2.648016970E1,1.015722565E-2
2.650100383E1,1.017747261E-2
2.652183795E1,1.021365449E-2
2.654267207E1,1.008457132E-2
2.656350619E1,9.490498342E-3
2.658434032E1,8.502043784E-3
2.660517444E1,7.387611549E-3
2.662600856E1,6.404064130E-3
2.664684268E1,5.327146966E-3
2.666767681E1,3.898202442E-3
2.668851093E1,2.335539320E-3
2.670934505E1,8.563294541E-4
2.673017917E1,-5.142471055E-4
2.675101330E1,-1.715883729E-3
2.677184742E1,-2.613290213E-3
2.679268154E1,-3.216519952E-3
2.681351566E1,-3.673439380E-3
2.683434979E1,-4.164510407E-3
2.685518391E1,-4.642293323E-3
2.687601803E1,-4.784491379E-3
2.689685215E1,-4.555764608E-3
2.691768628E1,-4.158317111E-3
2.693852040E1,-3.628174774E-3
2.695935452E1,-3.048432525E-3
2.698018864E1,-2.645430621E-3
2.700102277E1,-2.378281904E-3
2.702185689E1,-1.842684695E-3
2.704269101E1,-7.748035714E-4
2.706352513E1,5.230092211E-4
2.708435926E1,1.580924029E-3
2.710519338E1,2.437134739E-3
2.712602750E1,3.426682670E-3
2.714686162E1,4.756820388E-3
2.716769575E1,6.386036519E-3
2.718852987E1,7.918603718E-3
2.720936399E1,8.902154863E-3
2.723019811E1,9.125409648E-3
2.725103224E1,8.794461377E-3
2.727186636E1,8.393280208E-3
2.729270048E1,8.163660765E-3
2.731353460E1,8.108106442E-3
2.733436873E1,8.063931949E-3
2.735520285E1,7.832711563E-3
2.737603697E1,7.355069276E-3
2.739687109E1,6.693542004E-3
2.741770522E1,6.137001794E-3
2.743853934E1,5.815970246E-3
2.745937346E1,5.633553956E-3
2.748020758E1,5.437672138E-3
2.750104171E1,4.843871109E-3
2.752187583E1,3.802367486E-3
2.754270995E1,2.818897599E-3
2.756354407E1,2.388719935E-3
2.758437820E1,2.575929742E-3
2.760521232E1,2.845487557E-3
2.762604644E1,2.765004057E-3
2.764688056E1,2.517162822E-3
2.766771469E1,2.432710957E-3
2.768854881E1,2.771171043E-3
2.770938293E1,3.451316850E-3
2.773021705E1,4.118908662E-3
2.775105118E1,4.747136030E-3
2.777188530E1,5.420289934E-3
2.779271942E1,6.129596382E-3
2.781355354E1,6.818159483E-3
2.783438767E1,7.386679761E-3
2.785522179E1,7.868289016E-3
2.787605591E1,8.261995390E-3
2.789689003E1,8.563957177E-3
2.791772416E1,8.773912676E-3
2.793855828E1,8.902481757E-3
2.795939240E1,9.131198749E-3
2.798022652E1,9.561933577E-3
2.800106065E1,1.013453770E-2
2.802189477E1,1.065666880E-2
2.804272889E1,1.085521467E-2
2.806356301E1,1.042607240E-2
2.808439714E1,9.262429550E-3
2.810523126E1,7.850149646E-3
2.812606538E1,6.778554060E-3
2.814689950E1,6.043459289E-3
2.816773363E1,5.101739895E-3
2.818856775E1,3.601898206E-3
2.820940187E1,1.758623053E-3
2.823023599E1,-1.359911403E-4
2.825107012E1,-1.850529807E-3
2.827190424E1,-3.357077949E-3
2.829273836E1,-5.007715430E-3
2.831357248E1,-6.979733706E-3
2.833440661E1,-9.032690898E-3
2.835524073E1,-1.078860089E-2
2.837607485E1,-1.186394878E-2
2.839690897E1,-1.220693253E-2
2.841774310E1,-1.229917817E-2
2.843857722E1,-1.257982198E-2
2.845941134E1,-1.290382631E-2
2.848024546E1,-1.286071353E-2
2.850107959E1,-1.240536850E-2
2.852191371E1,-1.177223772E-2
2.854274783E1,-1.106974855E-2
2.856358195E1,-1.020097919E-2
2.858441608E1,-8.983375505E-3
2.860525020E1,-7.387798280E-3
2.862608432E1,-5.546811968E-3
2.864691844E1,-3.667690093E-3
2.866775257E1,-1.934558386E-3
2.868858669E1,-3.835967800E-4
2.870942081E1,1.045757323E-3
2.873025493E1,2.304408699E-3
2.875108906E1,3.158629173E-3
2.877192318E1,3.595468123E-3
2.879275730E1,3.871681402E-3
2.881359142E1,4.280542023E-3
2.883442555E1,5.052546971E-3
2.885525967E1,5.988481455E-3
2.887609379E1,6.604032591E-3
2.889692791E1,6.597562227E-3
2.891776204E1,5.962141789E-3
2.893859616E1,4.961973988E-3
2.895943028E1,4.036238883E-3
2.898026440E1,3.365190234E-3
2.900109853E1,2.552842721E-3
2.902193265E1,1.220447593E-3
2.904276677E1,-3.830804490E-4
2.906360089E1,-1.701163477E-3
2.908443502E1,-2.625023946E-3
2.910526914E1,-3.235828131E-3
2.912610326E1,-3.402163740E-3
2.914693738E1,-3.303035395E-3
2.916777151E1,-3.323923796E-3
2.918860563E1,-3.602588549E-3
2.920943975E1,-3.823473584E-3
2.923027387E1,-3.637045389E-3
2.925110800E1,-3.233768512E-3
2.927194212E1,-2.865219954E-3
2.929277624E1,-2.472210675E-3
2.931361036E1,-1.909941086E-3
2.933444449E1,-1.275265124E-3
2.935527861E1,-6.954724668E-4
2.937611273E1,1.197953825E-4
2.939694685E1,1.449259929E-3
2.941778098E1,2.872298239E-3
2.943861510E1,3.749426454E-3
2.945944922E1,4.202696960E-3
2.948028334E1,4.820117727E-3
2.950111747E1,5.924216006E-3
2.952195159E1,7.297939621E-3
2.954278571E1,8.464038372E-3
2.956361983E1,9.169689380E-3
2.958445396E1,9.267766960E-3
2.960528808E1,8.909634314E-3
2.962612220E1,8.674026467E-3
2.964695632E1,8.901537396E-3
2.966779045E1,9.272167459E-3
2.968862457E1,9.216982871E-3
2.970945869E1,8.672140539E-3
2.973029281E1,8.097128943E-3
2.975112694E1,7.823496126E-3
2.977196106E1,7.752801292E-3
2.979279518E1,7.607294247E-3
2.981362930E1,7.143323310E-3
2.983446343E1,6.305308081E-3
2.985529755E1,5.362232216E-3
2.987613167E1,4.701505415E-3
2.989696579E1,4.440038465E-3
2.991779992E1,4.213163629E-3
2.993863404E1,3.693749197E-3
2.995946816E1,3.079905408E-3
2.998030228E1,2.725336235E-3
3.000113641E1,2.635148354E-3
3.002197053E1,2.557733329E-3
3.004280465E1,2.500611357E-3
3.006363877E1,2.666538116E-3
3.008447290E1,3.055019537E-3
3.010530702E1,3.519534133E-3
3.012614114E1,4.023712128E-3
3.014697526E1,4.747325554E-3
3.016780939E1,5.732688121E-3
3.018864351E1,6.771327928E-3
3.020947763E1,7.709989324E-3
3.023031175E1,8.440826088E-3
3.025114588E1,8.979387581E-3
3.027198000E1,9.449556470E-3
3.029281412E1,9.989640675E-3
3.031364824E1,1.080271602E-2
3.033448237E1,1.183890179E-2
3.035531649E1,1.276407577E-2
3.037615061E1,1.325520128E-2
3.039698473E1,1.325462945E-2
3.041781886E1,1.295640785E-2
3.043865298E1,1.241818443E-2
3.045948710E1,1.164136454E-2
3.048032122E1,1.068214420E-2
3.050115535E1,9.463515133E-3
3.052198947E1,7.901382633E-3
3.054282359E1,6.142012775E-3
3.056365771E1,4.452195950E-3
3.058449184E1,2.842008602E-3
3.060532596E1,1.110736048E-3
3.062616008E1,-7.271283539E-4
3.064699420E1,-2.552902792E-3
3.066782833E1,-4.413736053E-3
3.068866245E1,-6.300588138E-3
3.070949657E1,-8.084932342E-3
3.073033069E1,-9.589401074E-3
3.075116482E1,-1.066863723E-2
3.077199894E1,-1.143317483E-2
3.079283306E1,-1.214818284E-2
3.081366718E1,-1.288889162E-2
3.083450131E1,-1.339534111E-2
3.085533543E1,-1.332032494E-2
3.087616955E1,-1.268447842E-2
3.089700367E1,-1.188726909E-2
3.091783780E1,-1.126037166E-2
3.093867192E1,-1.074455213E-2
3.095950604E1,-9.952244349E-3
3.098034016E1,-8.693343960E-3
3.100117429E1,-7.168772630E-3
3.102200841E1,-5.650010891E-3
3.104284253E1,-4.466684069E-3
3.106367665E1,-3.859906690E-3
3.108451078E1,-3.651312087E-3
3.110534490E1,-3.420601599E-3
3.112617902E1,-2.953025047E-3
3.114701314E1,-2.368653193E-3
3.116784727E1,-1.820669975E-3
3.118868139E1,-1.349606435E-3
3.120951551E1,-1.025497098E-3
3.123034963E1,-9.119136375E-4
3.125118376E1,-9.536031866E-4
3.127201788E1,-1.055187080E-3
3.129285200E1,-1.297944458E-3
3.131368612E1,-1.893892419E-3
3.133452025E1,-2.903384389E-3
3.135535437E1,-4.148886539E-3
3.137618849E1,-5.434022285E-3
3.139702261E1,-6.687890738E-3
3.141785674E1,-7.694145665E-3
3.143869086E1,-8.331437595E-3
3.145952498E1,-8.788971230E-3
3.148035910E1,-9.295636788E-3
3.150119323E1,-1.002011821E-2
3.152202735E1,-1.078268141E-2
3.154286147E1,-1.124012470E-2
3.156369559E1,-1.123750024E-2
3.158452972E1,-1.097450778E-2
3.160536384E1,-1.081391610E-2
3.162619796E1,-1.076967455E-2
3.164703208E1,-1.055927295E-2
3.166786621E1,-9.823797271E-3
3.168870033E1,-8.546590805E-3
